transaction_id,customer_id,amount,transaction_type,transaction_time
509,968,90523.33,transfer,2025-09-17 18:59:49
510,411,93747.12,transfer,2025-11-07 11:45:44
511,4897,53185.92,withdrawal,2025-12-09 22:56:15
512,4360,97639.3,deposit,2025-08-23 10:15:21
513,2326,43685.99,transfer,2026-04-06 20:41:01
514,4954,16067.25,withdrawal,2025-11-03 23:42:23
515,4871,78553.82,transfer,2025-06-22 10:21:56
516,3558,18161.23,transfer,2025-07-04 09:12:48
517,609,51892.44,deposit,2025-12-18 13:17:38
518,832,85717.58,withdrawal,2026-02-07 02:07:20
519,4183,41187.02,deposit,2026-02-15 23:23:46
520,729,45516.38,deposit,2026-04-09 08:48:54
521,2953,688.25,withdrawal,2025-09-23 09:03:18
522,4975,67992.67,withdrawal,2026-03-06 12:04:09
523,4239,76746.05,deposit,2026-05-16 22:46:59
524,690,49934.55,deposit,2025-11-26 03:18:34
525,3593,32335.18,deposit,2025-08-07 15:03:06
526,1070,49162.34,withdrawal,2026-06-14 02:09:24
527,3269,34542.58,withdrawal,2026-01-18 01:32:13
528,4667,66321.1,deposit,2025-12-16 02:23:00
529,367,19393.86,withdrawal,2025-11-08 09:08:32
530,4277,84714.74,deposit,2026-02-20 07:09:54
531,1297,45269.42,withdrawal,2025-11-18 04:50:57
532,2389,47269.84,transfer,2025-09-19 07:36:34
533,2561,82166.85,withdrawal,2025-08-09 23:47:29
534,860,76117.48,withdrawal,2026-03-31 10:10:12
535,4299,53340.79,transfer,2025-08-19 17:20:19
536,1844,60734.37,transfer,2025-10-10 19:39:34
537,3272,79800.24,withdrawal,2025-11-26 00:54:21
538,1405,76698.53,deposit,2025-12-23 05:42:41
539,3049,34234.83,transfer,2026-01-07 15:12:44
540,2931,22397.63,deposit,2025-07-21 14:12:30
541,2662,8185.55,deposit,2026-03-20 16:16:32
542,640,40777.34,deposit,2026-03-14 01:54:18
543,2781,57444.99,transfer,2026-03-12 05:07:37
544,271,80694.23,deposit,2025-07-03 17:10:01
545,4862,84283.56,transfer,2025-08-09 18:10:30
546,4425,26967.24,transfer,2025-08-07 23:34:46
547,502,47322.41,deposit,2025-07-03 22:30:13
548,4105,26904.46,transfer,2025-11-20 13:10:29
549,4814,527.11,deposit,2026-01-11 05:46:34
550,4494,88881.84,transfer,2025-08-14 19:43:09
551,1541,83915.52,withdrawal,2025-10-14 11:34:17
552,1182,95503.32,transfer,2025-07-25 22:41:47
553,1638,36428.52,transfer,2025-07-18 17:52:01
554,271,31103.46,transfer,2025-12-20 15:58:30
555,4671,13540.34,deposit,2026-04-12 08:23:52
556,3567,15793.72,deposit,2025-08-02 06:04:55
557,1605,35064.09,transfer,2025-10-01 13:47:23
558,317,49393.27,transfer,2026-06-11 14:22:53
559,1129,3476.03,deposit,2025-06-24 12:10:44
560,4544,34355.12,withdrawal,2026-01-19 15:38:57
561,1978,16101.7,transfer,2025-11-21 05:59:22
562,2610,44494.27,transfer,2026-05-01 23:36:58
563,2644,57251.4,transfer,2025-07-07 22:43:11
564,1331,26548.15,transfer,2026-06-09 16:43:14
565,2216,95696.16,withdrawal,2025-10-01 22:42:51
566,4974,957.21,withdrawal,2026-01-24 22:59:12
567,1228,52448.49,withdrawal,2025-07-03 01:47:48
568,4689,26658.11,deposit,2026-01-28 08:01:23
569,2172,98949.06,withdrawal,2026-03-18 10:22:04
570,4663,13796.76,deposit,2026-05-11 18:39:33
571,4086,74148.99,withdrawal,2025-07-16 06:46:16
572,2158,50672.5,transfer,2026-02-17 03:37:19
573,2389,32018.1,transfer,2025-09-29 21:55:28
574,571,13185.79,deposit,2025-09-07 03:56:54
575,1941,18723.71,withdrawal,2026-03-26 21:02:25
576,4632,19670.79,withdrawal,2025-10-29 00:51:15
577,2949,50924.32,withdrawal,2026-02-13 03:22:48
578,4843,31143.38,withdrawal,2025-06-27 18:35:00
579,669,8330.66,withdrawal,2026-01-08 13:45:48
580,3789,64115.23,withdrawal,2025-06-26 14:02:25
581,359,24472.88,transfer,2025-08-15 07:31:51
582,4935,47427.93,transfer,2025-11-06 17:10:23
583,3049,67357.62,deposit,2025-12-06 08:54:16
584,1357,77357.24,deposit,2025-08-25 06:46:29
585,4011,74612.22,deposit,2026-01-07 18:09:17
586,3198,14242.25,withdrawal,2025-10-12 07:27:42
587,4767,73622.35,withdrawal,2025-08-21 13:10:34
588,491,99843.63,withdrawal,2025-06-29 05:42:13
589,2829,58078.38,deposit,2025-10-04 21:56:09
590,3692,93414.81,deposit,2026-06-03 11:18:02
591,2791,1477.05,transfer,2026-05-31 10:10:35
592,3152,29595.9,transfer,2025-12-04 14:16:48
593,1349,95949.39,deposit,2026-05-04 06:39:15
594,4029,93442.67,deposit,2025-07-02 00:52:36
595,4705,96812.3,deposit,2026-03-02 02:28:28
596,4542,49076.15,transfer,2026-01-09 01:16:43
597,502,25548.81,transfer,2026-02-19 02:48:31
598,2986,78058.85,deposit,2025-06-23 06:13:23
599,829,79713.76,deposit,2026-06-09 12:20:13
600,4638,67187.68,deposit,2025-10-02 15:42:38
601,4281,27162.3,transfer,2026-03-29 01:03:23
602,3926,79933.98,transfer,2025-07-26 05:13:49
603,1493,58093.41,deposit,2025-11-19 23:33:25
604,2402,70158.36,withdrawal,2025-08-21 05:12:17
605,3346,92533.67,withdrawal,2026-04-15 21:33:55
606,3796,66290.04,deposit,2025-07-09 15:11:27
607,2584,35505.42,transfer,2026-04-27 10:53:36
608,2299,88895.93,withdrawal,2026-01-13 13:55:15
609,957,99100.51,transfer,2025-07-15 11:37:42
610,3419,55776.73,deposit,2026-03-10 21:09:03
611,2097,30250.05,withdrawal,2025-09-14 07:19:31
612,3714,43710.97,deposit,2025-11-28 13:08:23
613,3360,21311.22,deposit,2026-03-22 21:22:01
614,186,10610.97,deposit,2026-05-20 18:16:51
615,1174,66923.87,withdrawal,2025-09-18 08:24:31
616,1874,8971.8,deposit,2025-11-11 13:21:39
617,1036,17134.38,transfer,2026-04-20 07:21:11
618,1121,35769.3,transfer,2026-06-16 08:37:39
619,313,55288.07,deposit,2026-02-28 22:56:56
620,1034,62330.68,deposit,2026-04-20 19:57:12
621,2289,97584.37,deposit,2026-04-04 00:10:36
622,3706,94030.55,transfer,2025-06-27 21:55:38
623,1856,56796.14,deposit,2025-09-05 14:56:34
624,3650,630.22,deposit,2025-10-23 09:56:19
625,1874,41230.23,withdrawal,2026-01-03 23:31:29
626,1129,45904.4,transfer,2026-01-25 11:46:53
627,2354,90709.61,withdrawal,2025-11-17 07:55:55
628,497,17368.87,withdrawal,2025-11-11 04:05:46
629,4430,1199.59,withdrawal,2025-10-08 03:16:41
630,361,17591.3,transfer,2026-01-20 20:28:31
631,3275,34446.73,deposit,2025-12-19 11:14:43
632,31,61215.87,transfer,2026-01-04 18:23:12
633,3,10847.18,transfer,2026-02-12 16:15:54
634,3512,95021.02,deposit,2025-09-20 13:47:28
635,2643,99617.74,transfer,2025-12-19 14:36:05
636,2655,48402.74,deposit,2026-03-06 11:59:15
637,663,87662.59,deposit,2025-07-21 23:24:05
638,2913,59074.08,withdrawal,2026-03-26 02:33:50
639,513,23959.73,deposit,2026-01-29 06:14:02
640,3661,48074.53,withdrawal,2025-08-05 13:15:13
641,2573,15343.88,deposit,2026-02-09 12:52:43
642,4415,52583.49,deposit,2026-03-02 17:26:23
643,4110,22519.75,transfer,2026-03-25 11:22:09
644,2530,45070.74,withdrawal,2025-11-13 05:26:37
645,1715,65304.12,withdrawal,2026-02-09 03:08:53
646,4619,61631.6,deposit,2025-10-11 22:53:28
647,3236,20347.28,withdrawal,2025-07-28 07:24:40
648,41,89466.75,withdrawal,2026-03-14 02:34:50
649,4131,53137.08,deposit,2025-12-02 09:10:43
650,2170,18691.73,deposit,2025-08-13 15:28:31
651,4262,60872.59,transfer,2025-09-25 04:47:03
652,4504,83122.12,withdrawal,2025-11-29 16:36:07
653,1412,81364.2,deposit,2025-10-10 05:21:58
654,3340,11485.5,deposit,2026-03-24 16:12:19
655,2993,92598.48,deposit,2025-09-08 10:45:48
656,1076,284.51,deposit,2025-10-14 08:20:48
657,2348,28861.93,deposit,2025-07-02 07:37:54
658,2044,28555.28,deposit,2025-11-07 12:02:07
659,857,54509.3,deposit,2025-09-01 19:04:07
660,3803,7569.33,deposit,2026-02-15 05:31:18
661,4830,38219.25,transfer,2025-10-29 22:43:24
662,4681,59825.97,transfer,2025-07-20 22:44:51
663,4348,53165.97,transfer,2025-09-14 13:52:20
664,4688,57651.95,deposit,2026-02-13 17:32:01
665,3786,49556.06,withdrawal,2025-11-06 16:09:27
666,3512,9146.55,withdrawal,2026-02-23 06:56:32
667,4418,23311.1,deposit,2025-12-29 08:50:21
668,2193,89225.78,deposit,2026-01-09 04:52:08
669,4924,30808.12,withdrawal,2025-11-27 02:13:23
670,4735,75667.68,transfer,2026-03-04 22:49:30
671,2075,15472.78,transfer,2026-01-09 14:46:17
672,2905,34209.11,deposit,2025-10-27 03:36:23
673,3768,37483.73,withdrawal,2026-04-10 20:24:50
674,32,35319.87,withdrawal,2025-11-08 22:25:10
675,3077,36639.36,transfer,2025-08-08 14:12:37
676,3154,97878.98,deposit,2025-12-24 05:07:47
677,1287,98989.51,deposit,2026-06-08 04:19:46
678,3075,68812.08,transfer,2026-04-06 14:48:06
679,2787,243.36,withdrawal,2026-02-08 04:41:33
680,4543,59918.61,transfer,2026-01-03 11:32:10
681,2859,94186.75,transfer,2025-11-20 03:31:29
682,1322,35367.96,transfer,2025-08-02 14:08:04
683,3147,32104.89,transfer,2025-11-20 01:59:44
684,2720,72482.39,transfer,2025-10-29 15:05:19
685,2840,89463.65,transfer,2026-04-02 20:49:17
686,1748,20903.28,deposit,2026-02-24 01:15:31
687,4758,19213.48,deposit,2026-01-03 17:17:37
688,3562,60614.89,withdrawal,2026-02-27 00:34:07
689,4170,97727.37,deposit,2026-01-08 06:01:17
690,2754,31470.67,deposit,2025-12-25 20:43:50
691,4468,73991.51,transfer,2026-02-27 17:02:57
692,1585,43750.44,deposit,2025-10-29 14:29:56
693,908,47005.91,transfer,2025-11-21 16:04:44
694,4513,52472.9,transfer,2026-06-15 02:19:18
695,1571,83186.64,deposit,2025-07-11 05:44:06
696,1520,72558.69,withdrawal,2026-04-02 11:21:03
697,4755,1012.81,withdrawal,2026-05-11 23:14:12
698,1548,75320.6,transfer,2026-02-28 11:04:30
699,1097,26965.85,withdrawal,2026-01-05 16:57:28
700,2606,57742.11,deposit,2025-09-01 20:03:47
701,2139,44537.71,transfer,2025-09-07 22:34:33
702,244,12885.58,transfer,2025-11-10 01:05:21
703,230,71442.53,withdrawal,2026-05-17 01:40:45
704,3783,70185.73,withdrawal,2025-12-05 15:42:47
705,3892,48916.6,withdrawal,2025-08-05 15:26:06
706,4273,42288.09,withdrawal,2026-04-21 19:20:25
707,85,21079.46,deposit,2025-12-04 12:41:48
708,1301,50645.88,withdrawal,2025-12-27 10:49:53
709,569,583.89,deposit,2025-10-02 01:23:07
710,4903,71648.06,deposit,2025-11-15 15:31:48
711,849,28219.55,withdrawal,2026-03-14 21:30:29
712,2742,39575.02,deposit,2026-01-12 13:16:52
713,3078,72367.21,deposit,2026-02-19 18:31:43
714,4875,11340.95,withdrawal,2025-07-20 01:55:01
715,4510,57930.74,deposit,2025-11-02 13:51:27
716,3866,85109.92,withdrawal,2026-02-14 00:59:52
717,1033,90953.54,transfer,2026-05-16 09:00:43
718,4531,33963.58,transfer,2025-11-24 11:06:16
719,4401,50211.71,deposit,2025-09-26 21:17:15
720,1437,62352.53,withdrawal,2025-09-07 08:14:08
721,3648,28292.08,deposit,2025-08-10 07:39:25
722,2075,16126.9,deposit,2025-09-29 12:47:17
723,1934,68465.69,withdrawal,2025-08-08 17:21:42
724,2571,8910.39,deposit,2026-04-27 12:42:44
725,3589,15923.14,withdrawal,2026-01-21 23:50:55
726,3648,98482.45,withdrawal,2026-03-12 08:37:27
727,1241,93455.54,deposit,2025-08-30 22:54:01
728,1380,17759.78,deposit,2026-05-23 04:07:47
729,4757,33017.34,deposit,2026-04-19 19:25:53
730,2448,30714.24,withdrawal,2025-07-23 17:14:09
731,3106,72080.55,withdrawal,2025-09-23 09:10:19
732,4544,57836.26,withdrawal,2026-03-11 17:54:25
733,296,4973.92,deposit,2026-06-03 21:42:51
734,2073,75774.17,withdrawal,2025-11-14 20:29:52
735,2977,9815.32,transfer,2026-02-24 05:51:13
736,339,32377.85,withdrawal,2026-04-04 05:47:58
737,4770,48430.92,withdrawal,2025-12-11 18:58:54
738,4969,5564.79,withdrawal,2025-08-17 08:18:57
739,3615,31201.65,deposit,2025-10-18 00:34:37
740,4988,99314.85,withdrawal,2026-03-17 09:22:20
741,2979,75968.86,deposit,2026-01-25 04:34:31
742,1374,12910.88,withdrawal,2026-06-04 19:13:07
743,3108,95184.47,deposit,2026-01-19 09:31:51
744,1772,44981.99,transfer,2026-02-11 10:05:00
745,4715,35708.86,withdrawal,2026-02-13 18:34:02
746,3358,58151.19,deposit,2025-10-29 19:28:20
747,2100,75734.85,withdrawal,2025-08-10 11:10:37
748,1909,47935.71,withdrawal,2026-01-29 18:38:03
749,2715,81503.02,withdrawal,2026-06-16 13:52:53
750,2080,23985.33,withdrawal,2026-02-09 02:06:21
751,2886,8318.86,withdrawal,2025-07-30 22:28:48
752,4152,86300.13,transfer,2026-03-07 13:50:51
753,1220,80808.0,transfer,2025-07-05 03:57:13
754,4147,18221.48,deposit,2025-06-27 17:23:23
755,3408,2233.57,transfer,2026-05-06 02:25:05
756,2645,61670.98,transfer,2026-02-21 11:52:25
757,3318,24412.6,withdrawal,2025-11-23 01:29:41
758,938,52858.48,transfer,2025-08-18 07:12:44
759,2940,28757.1,transfer,2026-01-18 12:15:54
760,1073,19174.76,deposit,2025-10-21 00:57:10
761,3627,12592.05,deposit,2025-11-21 15:53:04
762,3796,31612.98,withdrawal,2026-06-09 20:59:06
763,2530,88457.93,deposit,2025-12-22 20:41:43
764,2790,15504.99,deposit,2025-07-29 18:35:29
765,4425,48161.19,withdrawal,2026-01-22 22:35:25
766,1616,95541.87,deposit,2025-07-14 07:32:22
767,620,33280.9,withdrawal,2026-03-03 07:46:58
768,3092,90830.49,deposit,2025-10-04 19:32:49
769,3102,94316.97,deposit,2025-11-24 11:26:26
770,2550,66309.33,deposit,2025-10-08 05:04:09
771,2561,26254.61,withdrawal,2026-05-17 06:22:30
772,2350,12609.77,withdrawal,2025-10-30 00:37:43
773,3691,10310.71,withdrawal,2026-04-28 18:08:54
774,3592,70154.35,transfer,2025-09-21 11:41:57
775,220,26016.43,deposit,2026-02-25 16:58:48
776,1876,96103.85,deposit,2025-07-02 16:13:40
777,3187,25202.66,deposit,2025-07-26 19:56:01
778,4924,66608.92,deposit,2025-12-06 09:10:02
779,940,30089.86,withdrawal,2026-05-01 18:07:56
780,1228,73975.06,deposit,2026-01-18 01:33:48
781,3007,28418.42,transfer,2026-04-26 23:16:07
782,1055,50380.87,withdrawal,2025-10-29 23:01:32
783,2784,60664.85,deposit,2025-09-01 09:04:02
784,3970,74587.8,withdrawal,2026-06-02 18:53:57
785,1647,82061.63,withdrawal,2026-01-09 05:11:39
786,3388,82715.4,withdrawal,2025-09-14 09:06:35
787,416,84830.31,transfer,2026-01-19 07:03:55
788,1117,511.32,deposit,2025-08-09 20:00:04
789,3684,13927.14,deposit,2025-12-26 18:42:49
790,2251,87414.97,deposit,2026-04-09 17:35:03
791,759,86775.09,deposit,2026-04-12 11:11:01
792,3680,68857.15,deposit,2025-12-06 04:42:21
793,22,71384.39,deposit,2026-01-28 07:21:26
794,2746,41955.01,transfer,2026-04-11 05:12:43
795,955,66335.9,deposit,2025-08-01 12:13:47
796,622,31427.26,transfer,2025-10-27 23:28:17
797,1541,28279.63,transfer,2025-12-29 13:19:21
798,1195,7482.05,transfer,2025-10-11 22:03:30
799,4099,48004.87,transfer,2025-09-02 18:13:27
800,1015,2875.6,deposit,2026-03-23 22:24:18
801,2381,30411.09,withdrawal,2025-11-08 18:02:15
802,379,60280.98,deposit,2025-12-15 04:12:47
803,3,54943.27,withdrawal,2025-07-21 15:30:04
804,2393,11960.08,deposit,2026-03-18 09:45:02
805,2685,13696.44,withdrawal,2025-07-07 07:30:06
806,4501,18619.19,deposit,2026-03-29 18:30:20
807,288,50645.71,deposit,2026-05-21 21:45:32
808,4100,82791.9,deposit,2025-12-11 23:09:13
809,4460,85617.15,transfer,2026-04-10 03:07:31
810,4226,47967.02,withdrawal,2026-03-02 08:51:59
811,4336,52104.19,deposit,2026-03-28 17:54:59
812,3722,91848.22,transfer,2025-09-11 16:10:59
813,4290,90390.21,withdrawal,2026-05-31 20:49:23
814,144,8353.24,withdrawal,2026-06-18 13:49:40
815,952,55843.32,deposit,2025-10-23 15:14:21
816,147,4863.51,deposit,2025-09-09 11:52:23
817,1797,14985.11,withdrawal,2025-07-29 19:48:37
818,1370,55467.7,deposit,2025-11-29 12:01:20
819,4672,32423.87,withdrawal,2026-06-15 19:16:48
820,3881,49891.48,deposit,2026-05-10 03:25:57
821,3940,80519.34,withdrawal,2026-01-03 04:42:12
822,2739,43713.2,withdrawal,2025-09-03 01:31:04
823,1692,75529.62,deposit,2025-12-12 00:58:40
824,1928,42142.56,transfer,2026-01-27 14:40:18
825,4299,11607.58,withdrawal,2026-02-02 07:05:06
826,1453,42279.06,withdrawal,2026-05-05 21:39:19
827,655,53796.4,deposit,2025-12-28 15:26:24
828,2899,93309.86,transfer,2026-04-01 07:12:56
829,3570,85545.81,transfer,2026-05-12 06:05:40
830,2726,90766.92,transfer,2025-09-09 02:45:43
831,2511,1371.17,deposit,2026-05-01 21:34:26
832,174,68374.73,withdrawal,2026-01-25 06:01:10
833,1966,62844.27,deposit,2026-01-16 02:14:44
834,2012,83510.2,withdrawal,2026-05-17 01:11:17
835,4646,35761.27,deposit,2025-07-02 07:49:49
836,3100,39339.85,withdrawal,2026-06-06 20:47:57
837,3384,50204.3,deposit,2025-12-30 20:51:54
838,3854,93271.61,withdrawal,2026-05-07 06:36:08
839,702,66803.11,deposit,2026-06-12 18:37:23
840,4077,58054.23,deposit,2025-12-28 02:47:01
841,3978,9754.88,transfer,2026-04-16 05:27:53
842,1856,43348.68,deposit,2025-09-05 09:34:40
843,2686,71358.92,withdrawal,2026-02-16 06:01:56
844,4073,34767.15,transfer,2026-03-28 23:35:41
845,3092,9906.44,withdrawal,2025-10-06 09:19:11
846,1603,98919.65,transfer,2026-06-09 01:20:51
847,4135,87898.66,deposit,2025-12-31 06:43:57
848,4219,40435.68,deposit,2025-10-24 20:59:25
849,346,65642.92,deposit,2025-08-06 03:12:01
850,504,53000.2,deposit,2025-06-23 12:19:39
851,1560,65331.99,withdrawal,2025-12-01 00:42:29
852,2455,6584.69,withdrawal,2026-06-03 13:57:49
853,4656,75300.53,deposit,2025-09-27 14:46:07
854,4972,26830.19,transfer,2026-02-22 21:03:37
855,1641,42448.36,transfer,2026-05-21 00:31:02
856,2053,34525.16,withdrawal,2026-03-02 15:02:16
857,3841,18188.41,deposit,2025-11-22 12:09:24
858,607,91791.2,transfer,2025-09-28 05:50:47
859,369,8569.52,deposit,2025-08-12 00:46:47
860,3659,97279.35,deposit,2025-09-10 08:30:05
861,2718,80417.61,transfer,2026-04-13 06:02:38
862,3913,77093.84,deposit,2026-04-17 16:42:14
863,4134,94875.11,transfer,2025-11-13 07:22:42
864,2194,88821.29,deposit,2025-10-10 05:38:49
865,1978,34586.92,withdrawal,2026-02-08 19:05:34
866,2906,92864.24,deposit,2025-09-06 16:45:12
867,4768,39379.48,withdrawal,2026-05-17 21:16:54
868,4900,93124.09,transfer,2025-11-27 13:01:11
869,4682,4161.13,withdrawal,2025-10-26 06:18:23
870,3039,51487.89,transfer,2026-03-03 05:33:03
871,1319,78645.12,deposit,2026-04-07 10:03:17
872,1529,36299.5,transfer,2026-04-19 23:45:55
873,4611,24136.62,transfer,2026-05-12 14:29:42
874,612,24740.73,transfer,2025-12-19 19:15:29
875,415,79466.2,transfer,2025-07-15 18:18:15
876,4303,84805.85,withdrawal,2025-09-14 06:22:12
877,1264,14363.77,deposit,2026-04-08 18:48:16
878,3093,58199.42,transfer,2025-10-29 01:40:59
879,869,77543.65,deposit,2025-07-24 18:30:59
880,1314,35115.88,transfer,2026-02-19 03:11:02
881,2509,80665.46,transfer,2025-11-20 02:06:31
882,1800,63526.04,transfer,2025-10-30 05:32:41
883,1323,7788.89,transfer,2025-07-05 06:42:17
884,472,24066.89,deposit,2025-12-03 05:33:41
885,932,91022.32,transfer,2025-08-03 12:47:27
886,2496,95122.05,deposit,2025-07-18 09:42:53
887,2893,87836.19,transfer,2026-06-10 07:03:49
888,1362,56951.65,deposit,2025-08-09 07:17:59
889,3051,10538.2,deposit,2025-11-22 18:04:40
890,1318,86642.49,deposit,2026-06-12 12:17:19
891,4351,61101.15,transfer,2025-07-31 12:06:22
892,1545,65301.33,withdrawal,2025-10-22 18:11:27
893,337,24363.71,deposit,2026-05-18 22:55:15
894,2878,4337.97,withdrawal,2025-08-16 00:48:43
895,2565,7802.19,deposit,2025-10-08 08:22:26
896,4939,55833.64,deposit,2025-06-30 06:33:56
897,3998,15334.92,transfer,2026-03-12 07:48:42
898,1741,42670.75,withdrawal,2026-01-13 17:08:44
899,4280,81621.02,deposit,2025-09-24 14:19:23
900,3355,19268.27,transfer,2026-06-04 20:53:09
901,1366,35128.38,withdrawal,2025-10-10 00:40:37
902,3859,24960.21,withdrawal,2026-03-25 13:53:54
903,3762,24053.49,transfer,2026-01-06 17:42:56
904,2107,80355.73,transfer,2025-08-30 13:49:33
905,1604,74953.82,transfer,2026-01-27 12:01:42
906,525,91440.45,deposit,2025-07-26 09:00:52
907,4920,37309.85,deposit,2025-07-05 09:12:08
908,405,32247.54,deposit,2026-02-10 14:27:02
909,1244,50006.16,transfer,2025-11-23 16:08:41
910,4842,36092.17,deposit,2026-01-27 01:13:35
911,545,36853.2,transfer,2025-07-27 06:46:25
912,421,65449.07,withdrawal,2025-07-12 04:59:27
913,1904,93191.32,transfer,2025-06-20 01:59:22
914,1155,86364.22,deposit,2026-03-17 06:37:17
915,2995,70011.59,deposit,2025-10-10 23:12:34
916,2543,34471.76,withdrawal,2025-09-24 11:20:23
917,2779,98190.68,transfer,2025-10-11 22:11:11
918,2880,59415.09,withdrawal,2025-08-05 21:03:34
919,75,85575.01,withdrawal,2025-06-28 04:16:49
920,4224,69646.19,transfer,2025-10-22 07:10:37
921,4396,36305.62,deposit,2025-07-09 15:53:13
922,264,96075.56,deposit,2026-05-17 07:11:40
923,4558,22556.35,transfer,2025-09-17 09:20:46
924,1237,7582.81,deposit,2026-02-01 00:43:04
925,1066,35066.47,deposit,2025-12-21 16:21:46
926,433,22007.77,transfer,2025-12-26 06:07:13
927,3139,45725.24,transfer,2025-07-07 01:06:27
928,4849,87200.75,transfer,2026-03-25 19:17:26
929,3311,53954.61,deposit,2026-04-16 20:52:20
930,2279,88149.88,withdrawal,2026-03-15 06:21:54
931,2651,12769.68,withdrawal,2025-12-14 18:25:47
932,1397,68104.71,deposit,2026-02-27 20:28:53
933,4391,35798.52,withdrawal,2026-03-01 22:01:45
934,2002,42763.77,transfer,2025-10-01 23:28:47
935,3138,94675.01,deposit,2025-11-27 11:50:03
936,3774,10610.08,transfer,2026-01-22 13:27:30
937,4192,12228.18,deposit,2026-06-05 13:52:43
938,1142,92512.52,transfer,2025-07-23 15:11:15
939,503,39495.78,deposit,2025-08-18 19:14:07
940,1395,30978.12,deposit,2025-07-01 23:44:13
941,4390,89508.17,deposit,2025-07-01 23:25:20
942,2063,35363.73,withdrawal,2026-04-02 15:31:53
943,4430,73254.36,deposit,2025-06-26 13:21:23
944,4596,95040.67,transfer,2025-09-06 03:21:28
945,423,14395.81,transfer,2025-10-10 16:09:03
946,1129,77926.89,deposit,2025-10-09 04:04:16
947,4162,9473.7,deposit,2025-10-27 18:46:08
948,4787,62916.12,withdrawal,2025-11-28 03:05:43
949,4200,98188.83,transfer,2025-10-11 19:41:03
950,1298,37444.92,transfer,2025-11-23 10:37:32
951,2732,21167.36,deposit,2025-08-20 15:44:12
952,2132,993.27,deposit,2026-03-11 04:16:55
953,2615,54707.2,withdrawal,2026-05-26 09:23:18
954,1261,60790.67,deposit,2025-12-29 02:29:05
955,3875,91455.56,transfer,2025-07-01 07:18:27
956,2817,33575.68,withdrawal,2025-08-26 18:33:22
957,3601,77619.34,transfer,2025-12-06 08:49:49
958,1125,57209.13,transfer,2026-03-18 03:09:40
959,127,24267.45,deposit,2025-10-28 20:38:23
960,3801,72088.97,withdrawal,2026-03-30 21:46:54
961,2912,50143.56,transfer,2025-12-22 06:30:17
962,2191,14652.68,deposit,2025-08-20 11:04:19
